VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2017-01-01 00:00:12,2017-01-01 00:09:48,1,5.30,1,N,138,192,2,16,0.5,0.5,0,0,0.3,17.3
1,2017-01-01 00:00:13,2017-01-01 00:01:04,2,.20,1,N,143,143,2,3,0.5,0.5,0,0,0.3,4.3
2,2017-01-01 00:00:13,2017-01-01 00:15:39,1,4.68,1,N,140,223,1,16.5,0.5,0.5,4.45,0,0.3,22.25
2,2017-01-01 00:00:13,2017-01-01 00:12:42,1,1.90,1,N,68,48,1,10,0.5,0.5,0,0,0.3,11.3
2,2017-01-01 00:00:14,2017-01-01 00:24:53,2,2.10,1,N,239,48,2,16,0.5,0.5,0,0,0.3,17.3
2,2017-01-01 00:00:15,2017-01-01 00:13:34,1,2.75,1,N,233,114,1,11.5,0.5,0.5,2,0,0.3,14.8
2,2017-01-01 00:00:15,2017-01-01 00:00:17,1,.00,5,N,14,14,1,32.8,0,0.5,0,0,0.3,33.6
2,2017-01-01 00:00:16,2017-01-01 00:10:11,5,1.53,1,N,239,48,2,6,0.5,0.5,0,0,0.3,7.3
2,2017-01-01 00:00:16,2017-01-01 00:16:16,1,1.26,1,N,164,161,1,10.5,0.5,0.5,2.36,0,0.3,14.16
1,2017-01-01 00:00:17,2017-01-01 00:07:45,1,1.00,1,N,256,255,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2017-01-01 00:00:17,2017-01-01 00:19:40,2,13.97,1,N,138,181,1,37.5,0.5,0.5,11.64,0,0.3,50.44
1,2017-01-01 00:00:18,2017-01-01 00:04:57,1,.70,1,N,237,43,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2017-01-01 00:00:18,2017-01-01 00:04:17,1,.40,1,N,158,68,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2017-01-01 00:00:18,2017-01-01 00:20:59,4,1.85,1,N,229,68,2,13,0.5,0.5,0,0,0.3,14.3
2,2017-01-01 00:00:18,2017-01-01 00:08:23,1,4.29,1,N,132,10,2,13.5,0.5,0.5,0,0,0.3,14.8
1,2017-01-01 00:00:19,2017-01-01 00:09:53,1,4.40,1,N,170,87,1,14.5,0.5,0.5,3.15,0,0.3,18.95
1,2017-01-01 00:00:19,2017-01-01 00:01:21,1,.10,1,N,243,243,2,3,0.5,0.5,0,0,0.3,4.3
2,2017-01-01 00:00:19,2017-01-01 00:03:59,1,.24,1,N,161,161,1,4,0.5,0.5,1.06,0,0.3,6.36
2,2017-01-01 00:00:19,2017-01-01 00:03:15,1,.92,1,N,50,246,1,4.5,0.5,0.5,1.45,0,0.3,7.25
1,2017-01-01 00:00:20,2017-01-01 00:18:51,1,1.10,1,N,237,161,2,12,0.5,0.5,0,0,0.3,13.3
1,2017-01-01 00:00:21,2017-01-01 00:12:09,1,6.90,1,N,138,80,2,20,0.5,0.5,0,0,0.3,21.3
2,2017-01-01 00:00:22,2017-01-01 00:04:56,5,.60,1,N,238,238,2,5,0.5,0.5,0,0,0.3,6.3
2,2017-01-01 00:00:22,2017-01-01 00:03:15,3,.56,1,N,74,75,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2017-01-01 00:00:23,2017-01-01 00:06:06,1,.90,1,N,113,249,1,6,0.5,0.5,2.15,0,0.3,9.45
2,2017-01-01 00:00:24,2017-01-01 00:35:26,1,2.88,1,N,163,113,1,21.5,0.5,0.5,4.56,0,0.3,27.36
1,2017-01-01 00:00:26,2017-01-01 00:24:32,2,3.90,1,N,129,179,2,19.5,0.5,0.5,0,0,0.3,20.8
2,2017-01-01 00:00:26,2017-01-01 00:09:26,1,1.70,1,N,41,75,1,8.5,0.5,0.5,2.45,0,0.3,12.25
1,2017-01-01 00:00:27,2017-01-01 00:06:38,3,.70,1,N,229,161,1,6,0.5,0.5,1.45,0,0.3,8.75
1,2017-01-01 00:00:29,2017-01-01 00:03:57,4,.90,1,N,236,236,2,5,0.5,0.5,0,0,0.3,6.3
2,2017-01-01 00:00:30,2017-01-01 00:06:17,1,.79,1,N,163,237,1,6,0.5,0.5,1.82,0,0.3,9.12
2,2017-01-01 00:00:30,2017-01-01 00:08:34,1,1.25,1,N,234,162,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2017-01-01 00:00:31,2017-01-01 00:08:21,5,2.05,1,N,113,233,1,8.5,0.5,0.5,1,0,0.3,10.8
2,2017-01-01 00:00:31,2017-01-01 00:12:28,1,2.56,1,N,113,229,1,10.5,0.5,0.5,8.2,0,0.3,20
2,2017-01-01 00:00:31,2017-01-01 00:11:48,1,.10,1,N,264,264,2,8,0.5,0.5,0,0,0.3,9.3
2,2017-01-01 00:00:31,2017-01-01 00:08:47,1,1.78,1,N,113,231,1,8,0.5,0.5,1.86,0,0.3,11.16
1,2017-01-01 00:00:33,2017-01-01 00:31:58,2,10.50,1,N,138,230,2,35.5,0.5,0.5,0,5.54,0.3,42.34
1,2017-01-01 00:00:33,2017-01-01 00:05:41,1,.90,1,N,148,4,1,6,0.5,0.5,1.45,0,0.3,8.75
2,2017-01-01 00:00:33,2017-01-01 00:09:52,1,1.97,1,N,74,168,2,9,0.5,0.5,0,0,0.3,10.3
2,2017-01-01 00:00:33,2017-01-01 00:42:43,6,20.99,2,N,132,249,2,52,0,0.5,0,0,0.3,52.8
1,2017-01-01 00:00:34,2017-01-01 00:02:33,1,.00,1,N,249,249,3,3,0.5,0.5,0,0,0.3,4.3
2,2017-01-01 00:00:35,2017-01-01 00:06:10,2,.66,1,N,79,79,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2017-01-01 00:00:36,2017-01-01 00:12:55,1,3.60,1,N,263,7,2,13,0.5,0.5,0,0,0.3,14.3
2,2017-01-01 00:00:36,2017-01-01 00:12:42,6,4.02,1,N,41,235,1,14,0.5,0.5,3.06,0,0.3,18.36
2,2017-01-01 00:00:36,2017-01-01 00:07:51,2,2.66,1,N,148,233,1,10,0.5,0.5,2.26,0,0.3,13.56
1,2017-01-01 00:00:37,2017-01-01 00:19:46,1,11.40,1,N,138,181,2,31.5,0.5,0.5,0,0,0.3,32.8
2,2017-01-01 00:00:37,2017-01-01 00:15:48,1,6.59,1,N,143,42,2,20,0.5,0.5,0,0,0.3,21.3
2,2017-01-01 00:00:37,2017-01-01 00:20:15,1,2.82,1,N,144,170,2,14,0.5,0.5,0,0,0.3,15.3
2,2017-01-01 00:00:43,2017-01-01 00:07:43,1,1.09,1,N,129,129,2,7,0.5,0.5,0,0,0.3,8.3
2,2017-01-01 00:00:44,2017-01-01 00:01:50,2,.41,1,N,239,238,1,3.5,0.5,0.5,0.72,0,0.3,5.52
1,2017-01-01 00:00:45,2017-01-01 00:13:33,2,2.10,1,Y,45,137,3,10.5,0.5,0.5,0,0,0.3,11.8
1,2017-01-01 00:00:47,2017-01-01 00:03:13,1,2.20,1,N,137,137,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2017-01-01 00:00:48,2017-01-01 00:43:38,1,20.30,1,N,132,61,1,58,0.5,0.5,5,0,0.3,64.3
1,2017-01-01 00:00:48,2017-01-01 00:12:22,1,2.80,1,N,239,229,1,11.5,0.5,0.5,1,0,0.3,13.8
2,2017-01-01 00:00:48,2017-01-01 00:08:48,3,1.96,1,N,249,88,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2017-01-01 00:00:50,2017-01-01 00:01:31,1,.00,1,N,138,138,3,2.5,0.5,0.5,0,0,0.3,3.8
1,2017-01-01 00:00:51,2017-01-01 00:11:22,1,4.80,1,N,162,45,1,15.5,0.5,0.5,3.35,0,0.3,20.15
2,2017-01-01 00:00:51,2017-01-01 00:13:56,2,4.69,1,N,262,90,2,16,0.5,0.5,0,0,0.3,17.3
2,2017-01-01 00:00:51,2017-01-01 00:05:21,5,.60,1,N,170,233,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,2017-01-01 00:00:52,2017-01-01 00:04:17,5,.93,1,N,239,142,1,4.5,0.5,0.5,15,0,0.3,20.8
2,2017-01-01 00:00:53,2017-01-01 00:14:50,2,8.60,1,N,148,7,2,25,0.5,0.5,0,0,0.3,26.3
2,2017-01-01 00:00:54,2017-01-01 00:07:48,5,1.17,1,N,158,90,1,6.5,0.5,0.5,2.34,0,0.3,10.14
2,2017-01-01 00:00:55,2017-01-01 00:14:52,2,4.41,1,N,233,74,1,14.5,0.5,0.5,2,0,0.3,17.8
1,2017-01-01 00:00:56,2017-01-01 00:05:49,1,.90,1,N,106,106,2,6,0.5,0.5,0,0,0.3,7.3
1,2017-01-01 00:00:56,2017-01-01 00:17:36,2,3.00,1,N,231,107,1,14,0.5,0.5,2,0,0.3,17.3
1,2017-01-01 00:00:58,2017-01-01 00:10:47,1,1.20,1,N,113,137,2,8,0.5,0.5,0,0,0.3,9.3
1,2017-01-01 00:00:59,2017-01-01 00:14:40,1,1.20,1,N,246,186,1,9.5,0.5,0.5,3.2,0,0.3,14
1,2017-01-01 00:00:59,2017-01-01 00:21:46,1,5.90,1,N,162,129,1,20.5,0.5,0.5,4.35,0,0.3,26.15
1,2017-01-01 00:00:59,2017-01-01 00:05:10,2,.50,1,N,264,264,1,5,0.5,0.5,1.25,0,0.3,7.55
2,2017-01-01 00:00:59,2017-01-01 00:23:32,1,6.58,1,N,186,152,1,23.5,0.5,0.5,7.44,0,0.3,32.24
1,2017-01-01 00:01:00,2017-01-01 00:17:57,1,3.70,1,N,50,79,1,14,0.5,0.5,3.05,0,0.3,18.35
2,2017-01-01 00:01:00,2017-01-01 00:23:03,1,5.91,1,N,125,37,1,21,0.5,0.5,4.46,0,0.3,26.76
1,2017-01-01 00:01:02,2017-01-01 00:09:15,1,1.20,1,N,152,42,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2017-01-01 00:01:02,2017-01-01 00:05:22,2,1.20,1,N,137,162,1,6,0.5,0.5,1,0,0.3,8.3
1,2017-01-01 00:01:03,2017-01-01 00:16:44,2,7.40,1,N,132,130,2,22.5,0.5,0.5,0,0,0.3,23.8
2,2017-01-01 00:01:04,2017-01-01 00:08:01,6,.87,1,N,107,107,1,6,0.5,0.5,5,0,0.3,12.3
