VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,2015-09-01 00:02:34,2015-09-01 00:02:38,N,5,-73.979484558105469,40.684955596923828,-73.97943115234375,40.685020446777344,1,.00,7.8,0,0,1.95,0,,0,9.75,1,2
2,2015-09-01 00:04:20,2015-09-01 00:04:24,N,5,-74.010795593261719,40.912216186523438,-74.010780334472656,40.912212371826172,1,.00,45,0,0,0,0,,0,45,1,2
2,2015-09-01 00:01:50,2015-09-01 00:04:24,N,1,-73.921409606933594,40.766708374023438,-73.914413452148438,40.764686584472656,1,.59,4,0.5,0.5,0.5,0,,0.3,5.8,1,1
2,2015-09-01 00:02:36,2015-09-01 00:06:42,N,1,-73.92138671875,40.766677856445313,-73.931427001953125,40.771583557128906,1,.74,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2015-09-01 00:00:14,2015-09-01 00:04:20,N,1,-73.955482482910156,40.714046478271484,-73.944412231445313,40.714729309082031,1,.61,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2015-09-01 00:00:39,2015-09-01 00:05:20,N,1,-73.945297241210938,40.808185577392578,-73.937667846679688,40.821197509765625,1,1.07,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
2,2015-09-01 00:00:52,2015-09-01 00:05:50,N,1,-73.890876770019531,40.746425628662109,-73.876922607421875,40.756305694580078,1,1.43,6.5,0.5,0.5,0,0,,0.3,7.8,1,1
2,2015-09-01 00:02:15,2015-09-01 00:05:34,N,1,-73.946701049804687,40.797321319580078,-73.937644958496094,40.804515838623047,1,.90,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2015-09-01 00:02:36,2015-09-01 00:07:20,N,1,-73.963150024414063,40.693828582763672,-73.956787109375,40.680530548095703,1,1.33,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2015-09-01 00:02:13,2015-09-01 00:07:23,N,1,-73.896820068359375,40.746128082275391,-73.888626098632812,40.752723693847656,1,.84,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2015-09-01 00:01:12,2015-09-01 00:05:03,N,1,-73.829917907714844,40.713768005371094,-73.834945678710938,40.707290649414063,2,.80,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2015-09-01 00:04:00,2015-09-01 00:06:06,N,1,-73.905540466308594,40.772525787353516,-73.895362854003906,40.768962860107422,1,.70,4,0.5,0.5,1.06,0,,0.3,6.36,1,1
2,2015-09-01 00:03:06,2015-09-01 00:07:40,N,1,-73.941650390625,40.818294525146484,-73.950927734375,40.826030731201172,1,1.01,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2015-09-01 00:05:01,2015-09-01 00:07:11,N,1,-73.932525634765625,40.856803894042969,-73.931365966796875,40.856117248535156,1,.39,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,2015-09-01 00:04:59,2015-09-01 00:07:27,N,1,-73.952827453613281,40.808353424072266,-73.949142456054688,40.802909851074219,1,.56,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2015-09-01 00:00:58,2015-09-01 00:07:54,N,1,-73.904052734375,40.878707885742188,-73.896965026855469,40.901130676269531,1,1.80,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2015-09-01 00:01:09,2015-09-01 00:08:23,N,1,-74.021347045898437,40.647010803222656,-74.004058837890625,40.654594421386719,1,1.46,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2015-09-01 00:04:02,2015-09-01 00:07:20,N,1,-73.95098876953125,40.680496215820313,-73.953956604003906,40.690422058105469,1,.88,5,0.5,0.5,1.26,0,,0.3,7.56,1,1
2,2015-09-01 00:00:17,2015-09-01 00:07:29,N,1,-73.84967041015625,40.724006652832031,-73.835128784179688,40.707199096679688,1,1.73,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2015-09-01 00:01:32,2015-09-01 00:07:27,N,1,-73.946678161621094,40.806289672851563,-73.936248779296875,40.799251556396484,1,.82,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2015-09-01 00:00:23,2015-09-01 00:07:19,N,1,-73.986824035644531,40.702457427978516,-73.972785949707031,40.692901611328125,5,1.81,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2015-09-01 00:04:22,2015-09-01 00:08:17,N,1,-73.912055969238281,40.775402069091797,-73.893646240234375,40.768505096435547,1,1.34,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2015-09-01 00:04:08,2015-09-01 00:10:00,N,1,-73.961746215820312,40.713779449462891,-73.985931396484375,40.718048095703125,6,1.83,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,2015-09-01 00:01:30,2015-09-01 00:08:01,N,1,-73.940910339355469,40.698680877685547,-73.941078186035156,40.682849884033203,1,1.43,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2015-09-01 00:01:06,2015-09-01 00:10:16,N,1,-73.84423828125,40.72149658203125,-73.808692932128906,40.734401702880859,1,2.75,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,2015-09-01 00:03:22,2015-09-01 00:09:20,N,1,-73.891082763671875,40.746910095214844,-73.878486633300781,40.749401092529297,1,1.18,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2015-09-01 00:00:35,2015-09-01 00:08:31,N,1,-73.844879150390625,40.755023956298828,-73.872222900390625,40.773990631103516,1,2.92,10.5,0.5,0.5,2.36,0,,0.3,14.16,1,1
2,2015-09-01 00:08:11,2015-09-01 00:08:32,N,1,-73.870796203613281,40.733463287353516,-73.870147705078125,40.733573913574219,1,.03,2.5,0.5,0.5,0,0,,0.3,3.8,2,1
2,2015-09-01 00:06:37,2015-09-01 00:09:37,N,1,-73.948478698730469,40.813861846923828,-73.941070556640625,40.818840026855469,1,.00,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,2015-09-01 00:02:38,2015-09-01 00:10:32,N,1,-73.951644897460937,40.713661193847656,-73.950141906738281,40.69989013671875,1,1.49,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2015-09-01 00:00:42,2015-09-01 00:11:15,N,1,-73.995628356933594,40.679145812988281,-73.957008361816406,40.720516204833984,5,5.53,16.5,0.5,0.5,0,0,,0.3,17.8,2,1
2,2015-09-01 00:07:12,2015-09-01 00:07:27,N,2,-73.844268798828125,40.755165100097656,-73.844650268554687,40.755058288574219,1,.00,52,0,0.5,0,0,,0.3,52.8,2,1
2,2015-09-01 00:05:53,2015-09-01 00:08:20,N,1,-73.918342590332031,40.755661010742187,-73.914192199707031,40.758106231689453,1,.36,3.5,0.5,0.5,1.44,0,,0.3,6.24,1,1
2,2015-09-01 00:02:35,2015-09-01 00:07:58,N,1,-73.89093017578125,40.746936798095703,-73.879898071289063,40.748065948486328,1,.55,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2015-09-01 00:00:15,2015-09-01 00:08:50,N,1,-73.829833984375,40.759708404541016,-73.798851013183594,40.749668121337891,1,2.13,9,0.5,0.5,1,0,,0.3,11.3,1,1
2,2015-09-01 00:03:22,2015-09-01 00:08:56,N,1,-73.806961059570312,40.699115753173828,-73.781669616699219,40.703426361083984,1,1.63,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2015-09-01 00:01:30,2015-09-01 00:08:05,N,1,-73.925582885742188,40.810295104980469,-73.914962768554688,40.837230682373047,1,1.97,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2015-09-01 00:02:52,2015-09-01 00:05:18,N,1,-73.952743530273438,40.78912353515625,-73.944351196289063,40.799762725830078,1,.85,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2015-09-01 00:01:49,2015-09-01 00:05:37,N,1,-73.927001953125,40.703773498535156,-73.940719604492188,40.701087951660156,2,.79,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2015-09-01 00:03:08,2015-09-01 00:06:18,N,1,-73.957473754882813,40.714458465576172,-73.950935363769531,40.723724365234375,2,.96,5,0.5,0.5,1.26,0,,0.3,7.56,1,1
2,2015-09-01 00:04:48,2015-09-01 00:06:44,N,1,-73.943122863769531,40.826614379882812,-73.943405151367188,40.829246520996094,1,.65,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2015-09-01 00:03:44,2015-09-01 00:06:02,N,1,-73.951629638671875,40.743721008300781,-73.952880859375,40.746326446533203,2,.30,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,2015-09-01 00:03:56,2015-09-01 00:10:29,N,1,-73.927696228027344,40.86529541015625,-73.910484313964844,40.877433776855469,1,1.47,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2015-09-01 00:04:38,2015-09-01 00:08:54,N,1,-73.891365051269531,40.746913909912109,-73.894821166992188,40.760631561279297,1,1.45,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2015-09-01 00:12:26,2015-09-01 00:12:34,N,5,-73.873321533203125,40.840175628662109,-73.873306274414063,40.840187072753906,1,.00,9,0,0,0,0,,0,9,1,2
2,2015-09-01 00:05:40,2015-09-01 00:07:49,N,1,-73.962593078613281,40.80462646484375,-73.958740234375,40.800685882568359,1,.46,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2015-09-01 00:04:51,2015-09-01 00:08:09,N,1,-73.952308654785156,40.803295135498047,-73.941360473632812,40.818305969238281,1,1.19,5.5,0.5,0.5,0,0,,0.3,6.8,1,1
2,2015-09-01 00:05:48,2015-09-01 00:07:58,N,1,-73.926376342773438,40.818321228027344,-73.923599243164062,40.814453125,5,.44,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2015-09-01 00:06:27,2015-09-01 00:09:11,N,1,-73.938529968261719,40.804988861083984,-73.935836791992188,40.807094573974609,1,.40,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2015-09-01 00:06:09,2015-09-01 00:09:10,N,1,-73.829833984375,40.713733673095703,-73.831642150878906,40.705715179443359,1,.76,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1
2,2015-09-01 00:05:46,2015-09-01 00:09:42,N,5,-73.831489562988281,40.877876281738281,-73.831497192382812,40.877853393554688,2,.00,35,0,0,5,5.54,,0,45.54,1,2
2,2015-09-01 00:03:31,2015-09-01 00:06:39,N,1,-73.921821594238281,40.828178405761719,-73.915107727050781,40.833461761474609,1,.60,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2015-09-01 00:02:04,2015-09-01 00:08:04,N,1,-73.890655517578125,40.746299743652344,-73.872978210449219,40.735702514648438,1,1.22,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2015-09-01 00:04:01,2015-09-01 00:08:36,N,1,-73.942268371582031,40.812335968017578,-73.946891784667969,40.797489166259766,2,1.20,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2015-09-01 00:02:31,2015-09-01 00:09:17,N,1,-73.939804077148437,40.707557678222656,-73.953529357910156,40.707866668701172,1,.81,6,0.5,0.5,3,0,,0.3,10.3,1,1
2,2015-09-01 00:07:03,2015-09-01 00:10:18,N,1,-73.9306640625,40.669071197509766,-73.936332702636719,40.672595977783203,1,.40,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2015-09-01 00:07:22,2015-09-01 00:10:04,N,1,-73.949050903320313,40.814853668212891,-73.952110290527344,40.809108734130859,1,.49,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2015-09-01 00:05:43,2015-09-01 00:10:00,N,1,-73.869560241699219,40.749015808105469,-73.86468505859375,40.738723754882813,1,.78,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2015-09-01 00:09:26,2015-09-01 00:12:33,N,1,-73.829620361328125,40.713661193847656,-73.8275146484375,40.70892333984375,1,.56,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1
2,2015-09-01 00:07:38,2015-09-01 00:09:28,N,1,-73.952644348144531,40.808197021484375,-73.949539184570312,40.809593200683594,1,.15,3,0.5,0.5,0,0,,0.3,4.3,2,1
2,2015-09-01 00:02:22,2015-09-01 00:09:53,N,1,-73.946464538574219,40.631626129150391,-73.971488952636719,40.629764556884766,1,2.08,8.5,0.5,0.5,5,0,,0.3,14.8,1,1
2,2015-09-01 00:00:07,2015-09-01 00:10:09,N,1,-73.940231323242188,40.840736389160156,-73.9306640625,40.830604553222656,1,2.01,9.5,0.5,0.5,0,0,,0.3,10.8,1,1
